"","","","","","","","","","","","",""
"","     [AGVN-KT334] KẾ HOẠCH  NGUYÊN LIỆU SẢN XUẤT ĐƠN HÀNG ","","","","","","","","","","",""
"","","","","","","","","","","","",""
"","","","","","","          Từ :","01/01/2025","          Đến :","10/07/2026","","",""
"","","","","","","","","","","","",""
"","","","","","","","","","","","",""
"","Tổng nguyên liệu thực hiện sản xuất 
Đơn hàng Dây Đan","","Loại dây","Loại NL","SL","TL nguyên (gr)","TL quy 24K (L)","TOTAL (L)","Chênh lệch 
TL ĐH/TL Min","TL cần bổ cấp đối với ĐH có 
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","0","0.000","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
"","","","","","","","0.000","","","  -   ","  ",""
